Model,Feature Set,Kernel,C,Gamma,Degree,Coef0,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1 Mean,F1 Std
"SVM (kernel=poly, C=1000, gamma=10, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,10,3,0.0,0.6555555555555556,0.1077262190536962,0.6433766233766234,0.09421663957539067,0.6888888888888888,0.14740554623801777,0.6621052631578948,0.11751819567960305
"SVM (kernel=poly, C=1000, gamma=1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,1,3,0.0,0.6555555555555556,0.1077262190536962,0.6433766233766234,0.09421663957539067,0.6888888888888888,0.14740554623801777,0.6621052631578948,0.11751819567960305
"SVM (kernel=poly, C=1000, gamma=0.1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,0.1,3,0.0,0.6555555555555556,0.1077262190536962,0.6433766233766234,0.09421663957539067,0.6888888888888888,0.14740554623801777,0.6621052631578948,0.11751819567960305
"SVM (kernel=poly, C=1000, gamma=10, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,10,3,0.1,0.6555555555555556,0.1077262190536962,0.6433766233766234,0.09421663957539067,0.6888888888888888,0.14740554623801777,0.6621052631578948,0.11751819567960305
"SVM (kernel=poly, C=1, gamma=1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,1,3,0.0,0.6555555555555556,0.1077262190536962,0.6433766233766234,0.09421663957539067,0.6888888888888888,0.14740554623801777,0.6621052631578948,0.11751819567960305
"SVM (kernel=poly, C=1000, gamma=auto, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,auto,3,0.0,0.6555555555555556,0.1077262190536962,0.6433766233766234,0.09421663957539067,0.6888888888888888,0.14740554623801777,0.6621052631578948,0.11751819567960305
"SVM (kernel=poly, C=1, gamma=10, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,10,3,0.0,0.6555555555555556,0.1077262190536962,0.6433766233766234,0.09421663957539067,0.6888888888888888,0.14740554623801777,0.6621052631578948,0.11751819567960305
"SVM (kernel=poly, C=100, gamma=1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,1,3,0.0,0.6555555555555556,0.1077262190536962,0.6433766233766234,0.09421663957539067,0.6888888888888888,0.14740554623801777,0.6621052631578948,0.11751819567960305
"SVM (kernel=poly, C=10, gamma=1, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,1,3,0.0,0.6555555555555556,0.1077262190536962,0.6433766233766234,0.09421663957539067,0.6888888888888888,0.14740554623801777,0.6621052631578948,0.11751819567960305
"SVM (kernel=poly, C=0.1, gamma=10, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,10,3,0.0,0.6555555555555556,0.1077262190536962,0.6433766233766234,0.09421663957539067,0.6888888888888888,0.14740554623801777,0.6621052631578948,0.11751819567960305
"SVM (kernel=poly, C=0.1, gamma=10, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,10,3,0.1,0.6555555555555556,0.1077262190536962,0.6433766233766234,0.09421663957539067,0.6888888888888888,0.14740554623801777,0.6621052631578948,0.11751819567960305
"SVM (kernel=poly, C=10, gamma=10, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,10,3,0.0,0.6555555555555556,0.1077262190536962,0.6433766233766234,0.09421663957539067,0.6888888888888888,0.14740554623801777,0.6621052631578948,0.11751819567960305
"SVM (kernel=poly, C=10, gamma=10, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,10,3,0.1,0.6555555555555556,0.1077262190536962,0.6433766233766234,0.09421663957539067,0.6888888888888888,0.14740554623801777,0.6621052631578948,0.11751819567960305
"SVM (kernel=poly, C=0.01, gamma=10, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,10,3,0.1,0.6555555555555556,0.1077262190536962,0.6433766233766234,0.09421663957539067,0.6888888888888888,0.14740554623801777,0.6621052631578948,0.11751819567960305
"SVM (kernel=poly, C=1000, gamma=scale, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,scale,3,0.1,0.6666666666666667,0.09296222517045284,0.6690909090909091,0.08054907988284196,0.6666666666666666,0.1405456737852613,0.6617543859649123,0.10283994443072207
"SVM (kernel=sigmoid, C=10, gamma=0.01, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,10.0,0.01,3,0.1,0.6666666666666667,0.0785674201318386,0.6828571428571429,0.10629185850136157,0.6666666666666666,0.15713484026367722,0.6614988558352403,0.09174917307739178
"SVM (kernel=poly, C=0.01, gamma=1, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,1,3,0.1,0.611111111111111,0.12668615834434868,0.593939393939394,0.11452781650317267,0.7555555555555555,0.12957670877434,0.6613032581453634,0.11001331283850263
"SVM (kernel=poly, C=100, gamma=auto, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,auto,3,1.0,0.6888888888888889,0.10304020550550783,0.7098989898989899,0.0919012081419677,0.6444444444444444,0.2036700308869262,0.660484544695071,0.13233226162273146
"SVM (kernel=poly, C=10, gamma=scale, degree=4, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,scale,4,0.1,0.6222222222222222,0.054433105395181716,0.6024242424242424,0.05196417498713572,0.7333333333333333,0.054433105395181765,0.6603508771929824,0.04560863665760538
"SVM (kernel=poly, C=0.01, gamma=10, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,10,2,0.1,0.6555555555555556,0.08164965809277258,0.6642063492063492,0.10806318430187645,0.6666666666666666,0.09938079899999065,0.6594599243206055,0.07759704912264456
"SVM (kernel=sigmoid, C=100, gamma=0.001, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,100.0,0.001,3,1.0,0.6444444444444445,0.11439589045541111,0.6456193806193806,0.09864129945402222,0.6888888888888889,0.12957670877434,0.6591063889670701,0.09486469375409251
"SVM (kernel=poly, C=10, gamma=scale, degree=5, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,scale,5,1.0,0.6555555555555556,0.1077262190536962,0.6561904761904762,0.10170429770828568,0.6666666666666667,0.12171612389003689,0.6583333333333332,0.10305057671075203
"SVM (kernel=poly, C=0.1, gamma=0.1, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,0.1,2,1.0,0.5666666666666667,0.0737027731190089,0.5547435897435897,0.0579577799690823,0.8444444444444443,0.15071844406945037,0.6579733991498697,0.050465872153633254
"SVM (kernel=poly, C=10, gamma=0.01, degree=2, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,0.01,2,0.1,0.5666666666666667,0.0737027731190089,0.5547435897435897,0.0579577799690823,0.8444444444444443,0.15071844406945037,0.6579733991498697,0.050465872153633254
"SVM (kernel=sigmoid, C=1, gamma=0.001, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1.0,0.001,3,0.1,0.5555555555555556,0.06085806194501844,0.5450980392156862,0.06219118245942628,0.8666666666666666,0.16329931618554522,0.6578754578754579,0.04471865922939738
"SVM (kernel=sigmoid, C=1, gamma=0.001, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1.0,0.001,3,1.0,0.5555555555555556,0.06085806194501844,0.5450980392156862,0.06219118245942628,0.8666666666666666,0.16329931618554522,0.6578754578754579,0.04471865922939738
"SVM (kernel=sigmoid, C=1, gamma=0.01, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1.0,0.01,3,0.0,0.5555555555555556,0.06085806194501844,0.5450980392156862,0.06219118245942628,0.8666666666666666,0.16329931618554522,0.6578754578754579,0.04471865922939738
"SVM (kernel=sigmoid, C=0.1, gamma=0.001, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.1,0.001,3,1.0,0.5555555555555556,0.06085806194501844,0.5450980392156862,0.06219118245942628,0.8666666666666666,0.16329931618554522,0.6578754578754579,0.04471865922939738
"SVM (kernel=sigmoid, C=0.1, gamma=0.01, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.1,0.01,3,0.0,0.5555555555555556,0.06085806194501844,0.5450980392156862,0.06219118245942628,0.8666666666666666,0.16329931618554522,0.6578754578754579,0.04471865922939738
"SVM (kernel=rbf, C=1, gamma=0.001, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,1.0,0.001,3,0.0,0.5555555555555556,0.06085806194501844,0.5450980392156862,0.06219118245942628,0.8666666666666666,0.16329931618554522,0.6578754578754579,0.04471865922939738
"SVM (kernel=sigmoid, C=1, gamma=0.001, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1.0,0.001,3,0.0,0.5555555555555556,0.06085806194501844,0.5450980392156862,0.06219118245942628,0.8666666666666666,0.16329931618554522,0.6578754578754579,0.04471865922939738
"SVM (kernel=sigmoid, C=0.1, gamma=0.001, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.1,0.001,3,0.0,0.5555555555555556,0.06085806194501844,0.5450980392156862,0.06219118245942628,0.8666666666666666,0.16329931618554522,0.6578754578754579,0.04471865922939738
"SVM (kernel=sigmoid, C=0.1, gamma=0.001, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.1,0.001,3,0.1,0.5555555555555556,0.06085806194501844,0.5450980392156862,0.06219118245942628,0.8666666666666666,0.16329931618554522,0.6578754578754579,0.04471865922939738
"SVM (kernel=sigmoid, C=0.01, gamma=0.01, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.01,0.01,3,0.0,0.5555555555555556,0.06085806194501844,0.5450980392156862,0.06219118245942628,0.8666666666666666,0.16329931618554522,0.6578754578754579,0.04471865922939738
"SVM (kernel=sigmoid, C=0.01, gamma=0.001, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.01,0.001,3,1.0,0.5555555555555556,0.06085806194501844,0.5450980392156862,0.06219118245942628,0.8666666666666666,0.16329931618554522,0.6578754578754579,0.04471865922939738
"SVM (kernel=poly, C=0.1, gamma=0.001, degree=5, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,0.001,5,1.0,0.5444444444444445,0.041573970964154924,0.5284313725490196,0.030439558227960843,0.888888888888889,0.1405456737852613,0.6578754578754579,0.04471865922939738
"SVM (kernel=sigmoid, C=0.01, gamma=0.001, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.01,0.001,3,0.0,0.5555555555555556,0.06085806194501844,0.5450980392156862,0.06219118245942628,0.8666666666666666,0.16329931618554522,0.6578754578754579,0.04471865922939738
"SVM (kernel=sigmoid, C=0.01, gamma=0.001, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,0.01,0.001,3,0.1,0.5555555555555556,0.06085806194501844,0.5450980392156862,0.06219118245942628,0.8666666666666666,0.16329931618554522,0.6578754578754579,0.04471865922939738
"SVM (kernel=poly, C=0.01, gamma=0.001, degree=5, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,0.001,5,1.0,0.5444444444444445,0.041573970964154924,0.5284313725490196,0.030439558227960843,0.888888888888889,0.1405456737852613,0.6578754578754579,0.04471865922939738
"SVM (kernel=poly, C=1, gamma=0.001, degree=5, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,0.001,5,1.0,0.5444444444444445,0.041573970964154924,0.5284313725490196,0.030439558227960843,0.888888888888889,0.1405456737852613,0.6578754578754579,0.04471865922939738
"SVM (kernel=sigmoid, C=10, gamma=0.001, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,10.0,0.001,3,0.1,0.5555555555555556,0.06085806194501844,0.5450980392156862,0.06219118245942628,0.8666666666666666,0.16329931618554522,0.6578754578754579,0.04471865922939738
"SVM (kernel=sigmoid, C=10, gamma=0.001, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,10.0,0.001,3,1.0,0.5555555555555556,0.06085806194501844,0.5450980392156862,0.06219118245942628,0.8666666666666666,0.16329931618554522,0.6578754578754579,0.04471865922939738
"SVM (kernel=rbf, C=0.1, gamma=0.001, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,0.1,0.001,3,0.0,0.5555555555555556,0.06085806194501844,0.5450980392156862,0.06219118245942628,0.8666666666666666,0.16329931618554522,0.6578754578754579,0.04471865922939738
"SVM (kernel=rbf, C=0.01, gamma=0.001, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,0.01,0.001,3,0.0,0.5555555555555556,0.06085806194501844,0.5450980392156862,0.06219118245942628,0.8666666666666666,0.16329931618554522,0.6578754578754579,0.04471865922939738
"SVM (kernel=linear, C=0.01, gamma=scale, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",linear,0.01,scale,3,0.0,0.5555555555555556,0.06085806194501844,0.5450980392156862,0.06219118245942628,0.8666666666666666,0.16329931618554522,0.6578754578754579,0.04471865922939738
"SVM (kernel=sigmoid, C=10, gamma=0.001, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,10.0,0.001,3,0.0,0.5555555555555556,0.06085806194501844,0.5450980392156862,0.06219118245942628,0.8666666666666666,0.16329931618554522,0.6578754578754579,0.04471865922939738
"SVM (kernel=poly, C=1000, gamma=auto, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,auto,4,0.0,0.6444444444444445,0.13425606637327303,0.6416305916305917,0.13777331631021442,0.6888888888888889,0.1632993161855452,0.6578028404344194,0.12595338716447352
"SVM (kernel=poly, C=1, gamma=scale, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,scale,2,1.0,0.6444444444444445,0.134256066373273,0.6583838383838383,0.17677910496968316,0.6666666666666666,0.09938079899999065,0.6576900584795322,0.12440754575418649
"SVM (kernel=poly, C=10, gamma=0.1, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,0.1,3,1.0,0.6555555555555556,0.0816496580927726,0.6662121212121213,0.1022964057886782,0.6666666666666667,0.12171612389003689,0.657296181630547,0.07637515370673514
"SVM (kernel=poly, C=0.1, gamma=scale, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,scale,2,1.0,0.6,0.0816496580927726,0.5859523809523809,0.06734518653667732,0.7777777777777778,0.15713484026367722,0.6567774936061381,0.06386164733239556
"SVM (kernel=poly, C=10, gamma=0.001, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,0.001,3,1.0,0.6222222222222222,0.12372809695177826,0.6154761904761904,0.09814030402630929,0.7333333333333333,0.180534186769688,0.6558975764218731,0.10082119262896314
"SVM (kernel=poly, C=100, gamma=auto, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,auto,3,0.1,0.6555555555555557,0.09558139185602918,0.6557575757575757,0.08522858584847007,0.6666666666666666,0.1405456737852613,0.6547368421052632,0.10346058943989958
"SVM (kernel=poly, C=100, gamma=scale, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,scale,3,0.1,0.6555555555555557,0.09558139185602918,0.6557575757575757,0.08522858584847007,0.6666666666666666,0.1405456737852613,0.6547368421052632,0.10346058943989958
"SVM (kernel=poly, C=10, gamma=scale, degree=2, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,scale,2,0.0,0.6222222222222222,0.1286204100310025,0.636075036075036,0.15112614116934983,0.6888888888888889,0.04444444444444447,0.6541269841269841,0.09065201517827995
"SVM (kernel=rbf, C=1000, gamma=0.01, degree=3, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",rbf,1000.0,0.01,3,0.0,0.6666666666666667,0.11653431646335013,0.6765873015873016,0.11739594975936885,0.6444444444444445,0.1632993161855452,0.6537581699346405,0.1297805368295193
"SVM (kernel=sigmoid, C=10, gamma=0.01, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,10.0,0.01,3,1.0,0.6444444444444444,0.090267093384844,0.6567460317460317,0.09341846349757321,0.6666666666666667,0.09938079899999065,0.6532750781472009,0.06737541930010604
"SVM (kernel=poly, C=10, gamma=0.001, degree=4, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,0.001,4,1.0,0.6333333333333334,0.11439589045541111,0.6277622377622378,0.09248376669744697,0.6888888888888889,0.12957670877434,0.6517534477905995,0.09857554281093099
"SVM (kernel=poly, C=100, gamma=0.01, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,0.01,2,1.0,0.6666666666666667,0.11653431646335018,0.7066666666666667,0.1770261890369283,0.6222222222222222,0.13333333333333336,0.6510098776352646,0.11756240890582044
"SVM (kernel=poly, C=1, gamma=0.001, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,0.001,3,1.0,0.5444444444444445,0.041573970964154924,0.5317647058823529,0.0365653418068707,0.8666666666666666,0.16329931618554522,0.6508579140158087,0.045534127684848456
"SVM (kernel=poly, C=0.01, gamma=0.001, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,0.001,2,1.0,0.5444444444444445,0.041573970964154924,0.5317647058823529,0.0365653418068707,0.8666666666666666,0.16329931618554522,0.6508579140158087,0.045534127684848456
"SVM (kernel=poly, C=0.01, gamma=0.001, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.01,0.001,3,1.0,0.5444444444444445,0.041573970964154924,0.5317647058823529,0.0365653418068707,0.8666666666666666,0.16329931618554522,0.6508579140158087,0.045534127684848456
"SVM (kernel=poly, C=0.1, gamma=0.001, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,0.001,3,1.0,0.5444444444444445,0.041573970964154924,0.5317647058823529,0.0365653418068707,0.8666666666666666,0.16329931618554522,0.6508579140158087,0.045534127684848456
"SVM (kernel=poly, C=1, gamma=0.001, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,0.001,2,1.0,0.5444444444444445,0.041573970964154924,0.5317647058823529,0.0365653418068707,0.8666666666666666,0.16329931618554522,0.6508579140158087,0.045534127684848456
"SVM (kernel=poly, C=0.1, gamma=0.001, degree=2, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,0.001,2,1.0,0.5444444444444445,0.041573970964154924,0.5317647058823529,0.0365653418068707,0.8666666666666666,0.16329931618554522,0.6508579140158087,0.045534127684848456
"SVM (kernel=poly, C=1, gamma=0.01, degree=4, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1.0,0.01,4,1.0,0.6333333333333334,0.12957670877434002,0.6155094905094906,0.09394600561071031,0.7111111111111111,0.20608041101101562,0.6503743315508022,0.13268689031343062
"SVM (kernel=poly, C=1000, gamma=0.001, degree=4, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,0.001,4,1.0,0.6555555555555557,0.08164965809277258,0.668888888888889,0.10456258094238748,0.6444444444444445,0.10886621079036346,0.6502923976608187,0.08148614478760398
"SVM (kernel=poly, C=100, gamma=0.01, degree=3, coef0=0.1)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,100.0,0.01,3,0.1,0.6,0.11331154474650632,0.5823626373626374,0.07814191369865695,0.7555555555555555,0.1632993161855452,0.6502869589691505,0.09397956538514209
"SVM (kernel=poly, C=0.1, gamma=0.1, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,0.1,0.1,3,1.0,0.6,0.11331154474650632,0.5823626373626374,0.07814191369865695,0.7555555555555555,0.1632993161855452,0.6502869589691505,0.09397956538514209
"SVM (kernel=poly, C=10, gamma=scale, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,10.0,scale,4,0.0,0.5888888888888889,0.09026709338484402,0.5742857142857143,0.07806251848779854,0.7555555555555554,0.08314794192830981,0.6491782816725608,0.06492662594632523
"SVM (kernel=sigmoid, C=1, gamma=0.1, degree=3, coef0=1.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",sigmoid,1.0,0.1,3,1.0,0.6222222222222222,0.1286204100310025,0.6373626373626374,0.14582826570685767,0.6888888888888889,0.12957670877434,0.649025974025974,0.09703490000185101
"SVM (kernel=poly, C=1000, gamma=0.1, degree=4, coef0=0.0)","E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4u, pumin1_4d",poly,1000.0,0.1,4,0.0,0.6333333333333334,0.12472191289246472,0.6202020202020202,0.10761961452479876,0.6888888888888889,0.1632993161855452,0.6489793110226547,0.1206178499439811
